"201308","52442","AAEC","7300            ","MASTER'S THESIS    ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","52439","AAEC","7300            ","MASTER'S THESIS    ","RAMIREZ     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","42450","AAEC","7300            ","MASTER'S THESIS    ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","42447","AAEC","7300            ","MASTER'S THESIS    ","KARALI      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02462","AAEC","7300            ","MASTER'S THESIS    ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02459","AAEC","7300            ","MASTER'S THESIS    ","COLSON      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","92458","AAEC","7300            ","MASTER'S THESIS    ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","05146","AAEC","8010            ","SEMINAR AG APP ECON","FERREIRA    ","Available","1.00","Thru","  W    ","0335P","0450P","3","62","0","0","0","62","62","1011","0210 ","04","UNIV"
"201308","99558","AAEC","8020            ","AG & APP ECON TOPIC","MULLEN      ","Available","1.00","Thru","M      ","0335P","0425P","0","62","0","0","0","62","62","1011","0210 ","04","UNIV"
"201308","85159","AAEC","8020            ","AG & APP ECON TOPIC","SHONKWILER  ","Available","3.00","Thru"," T R   ","0200P","0315P","3","25","0","0","0","25","13","1011","0311 ","04","UNIV"
"201308","35151","AAEC","8100            ","NONMRKT ECON VAL   ","BERGSTROM   ","Cancelled","3.00","Thru","M W F  ","0230P","0320P","0","25","0","0","0","25","56","1011","0212 ","04","UNIV"
"201308","15150","AAEC","8210            ","MACRO ISSUES AG/RES","DORFMAN     ","Available","3.00","Thru","M W F  ","0125P","0215P","0","50","0","0","0","50","56","1011","0212 ","04","UNIV"
"201308","45157","AAEC","8400            ","AG MARKET ANALYSIS ","KARALI      ","Available","3.00","Thru"," T R   ","1100A","1215P","2","25","0","0","0","25","56","1011","0212 ","04","UNIV"
"201308","25156","AAEC","8800            ","DYN OPT AG RES ECON","WETZSTEIN   ","Available","3.00","Thru"," T R   ","0330P","0445P","5","20","0","0","0","20","13","1011","0311 ","04","UNIV"
"201308","32424","AAEC","9000            ","DOCTORAL RESEARCH  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","22432","AAEC","9000            ","DOCTORAL RESEARCH  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","22429","AAEC","9000            ","DOCTORAL RESEARCH  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","42433","AAEC","9000            ","DOCTORAL RESEARCH  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","42416","AAEC","9000            ","DOCTORAL RESEARCH  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","52425","AAEC","9000            ","DOCTORAL RESEARCH  ","FLORKOWSKI  ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","62420","AAEC","9000            ","DOCTORAL RESEARCH  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","62417","AAEC","9000            ","DOCTORAL RESEARCH  ","BERGSTROM   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","82421","AAEC","9000            ","DOCTORAL RESEARCH  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02436","AAEC","9000            ","DOCTORAL RESEARCH  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02428","AAEC","9000            ","DOCTORAL RESEARCH  ","FONSAH      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02431","AAEC","9300            ","DOCT DISSERTATION  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02422","AAEC","9300            ","DOCT DISSERTATION  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","02419","AAEC","9300            ","DOCT DISSERTATION  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","82418","AAEC","9300            ","DOCT DISSERTATION  ","BERGSTROM   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","82435","AAEC","9300            ","DOCT DISSERTATION  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","92430","AAEC","9300            ","DOCT DISSERTATION  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","92427","AAEC","9300            ","DOCT DISSERTATION  ","FONSAH      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","62434","AAEC","9300            ","DOCT DISSERTATION  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","72426","AAEC","9300            ","DOCT DISSERTATION  ","FLORKOWSKI  ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","22415","AAEC","9300            ","DOCT DISSERTATION  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","12423","AAEC","9300            ","DOCT DISSERTATION  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","58732","ACCT","1160            ","SURVEY OF ACC      ","FARMER      ","Available","3.00","Thru","M W F  ","1115A","1205P","51","100","0","0","0","100","120","0046","0302 ","02","UNIV"
"201308","98734","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Full","3.00","Thru"," T R   ","1100A","1215P","190","190","0","0","0","190","299","0055","0145 ","02","UNIV"
"201308","78733","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","Thru"," T R   ","0930A","1045A","189","190","0","0","0","190","299","0055","0145 ","02","UNIV"
"201308","08735","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","Thru"," T R   ","0200P","0315P","187","190","0","0","0","190","464","0060","0300 ","02","UNIV"
"201308","48737","ACCT","2101H           ","PRIN OF ACC I H    ","GAVER       ","Full","3.00","Thru","M W F  ","1115A","1205P","0","0","35","35","0","35","40","0046","0G10 ","02","UNIV"
"201308","28736","ACCT","2101H           ","PRIN OF ACC I H    ","GAVER       ","Available","3.00","Thru","M W F  ","1010A","1100A","0","0","30","35","0","35","40","0046","0G10 ","02","UNIV"
"201308","68738","ACCT","2102            ","PRIN ACC II        ","FARMER      ","Available","3.00","Thru","M W F  ","0905A","0955A","178","180","0","0","0","180","300","0081","0101 ","02","UNIV"
"201308","88739","ACCT","2102            ","PRIN ACC II        ","FARMER      ","Full","3.00","Thru","M W F  ","1010A","1100A","180","180","0","0","0","180","300","0081","0101 ","02","UNIV"
"201308","08743","ACCT","5000            ","INTERMED ACC I     ","RIVERS      ","Full","3.00","Thru"," T R   ","1100A","1215P","43","43","0","0","0","43","43","0046","0105 ","02","UNIV"
"201308","38745","ACCT","5000            ","INTERMED ACC I     ","RIVERS      ","Full","3.00","Thru"," T R   ","0200P","0315P","48","48","0","0","0","48","84","0046","0102 ","02","UNIV"
"201308","18744","ACCT","5000            ","INTERMED ACC I     ","RIVERS      ","Full","3.00","Thru"," T R   ","1230P","0145P","43","43","0","0","0","43","43","0046","0105 ","02","UNIV"
"201308","58746","ACCT","5010            ","INTERMED ACC II    ","THAYER      ","Full","3.00","Thru"," T R   ","1100A","1215P","26","25","0","0","0","25","40","0046","0G10 ","02","UNIV"
"201308","78747","ACCT","5010            ","INTERMED ACC II    ","THAYER      ","Available","3.00","Thru"," T R   ","1230P","0145P","24","25","0","0","0","25","40","0046","0G10 ","02","UNIV"
"201308","98748","ACCT","5010            ","INTERMED ACC II    ","THAYER      ","Available","3.00","Thru"," T R   ","0330P","0445P","34","35","0","0","0","35","84","0046","0102 ","02","UNIV"
"201308","98751","ACCT","5020            ","INTER ACC III      ","null","Available","3.00","Thru"," T R   ","0330P","0445P","12","20","0","0","0","20","43","0046","0105 ","02","UNIV"
"201308","78750","ACCT","5020            ","INTER ACC III      ","null","Available","3.00","Thru"," T R   ","0200P","0315P","19","20","0","0","0","20","43","0046","0105 ","02","UNIV"
"201308","08749","ACCT","5020            ","INTER ACC III      ","null","Full","3.00","Thru"," T R   ","0930A","1045A","20","20","0","0","0","20","40","0046","0G10 ","02","UNIV"
"201308","98779","ACCT","5100            ","MANAGERIAL ACC I   ","BAMBER      ","Available","3.00","Thru"," T R   ","0800A","0915A","18","30","0","0","0","30","84","0046","0102 ","02","UNIV"
"201308","58780","ACCT","5100            ","MANAGERIAL ACC I   ","BAMBER      ","Full","3.00","Thru"," T R   ","0930A","1045A","25","25","0","0","0","25","84","0046","0102 ","02","UNIV"
"201308","21510","ACCT","5100            ","MANAGERIAL ACC I   ","BAMBER      ","Full","3.00","Thru"," T R   ","1100A","1215P","25","25","0","0","0","25","84","0046","0102 ","02","UNIV"
"201308","41511","ACCT","5100H           ","MANAGERIAL ACC I H ","BAMBER      ","Full","3.00","Thru"," T R   ","1100A","1215P","0","0","1","1","0","1","84","0046","0102 ","02","UNIV"
"201308","98782","ACCT","5100H           ","MANAGERIAL ACC I H ","BAMBER      ","Full","3.00","Thru"," T R   ","0930A","1045A","0","0","1","1","0","1","84","0046","0102 ","02","UNIV"
"201308","78781","ACCT","5100H           ","MANAGERIAL ACC I H ","BAMBER      ","Full","3.00","Thru"," T R   ","0800A","0915A","0","0","1","1","0","1","84","0046","0102 ","02","UNIV"
"201308","08783","ACCT","5200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Available","3.00","Thru","M W F  ","0905A","0955A","40","41","0","0","0","41","43","0046","0105 ","02","UNIV"
"201308","48785","ACCT","5200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Full","3.00","Thru","M W F  ","1115A","1205P","39","39","0","0","0","39","43","0046","0105 ","02","UNIV"
"201308","28784","ACCT","5200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Full","3.00","Thru","M W F  ","1010A","1100A","40","40","0","0","0","40","43","0046","0105 ","02","UNIV"
"201308","68786","ACCT","5200H           ","AUDIT RISK/CNTRL H ","MATTHEWS    ","Available","3.00","Thru","M W F  ","0905A","0955A","0","0","0","1","0","1","43","0046","0105 ","02","UNIV"
"201308","08788","ACCT","5200H           ","AUDIT RISK/CNTRL H ","MATTHEWS    ","Full","3.00","Thru","M W F  ","1115A","1205P","0","0","2","2","0","2","43","0046","0105 ","02","UNIV"
"201308","88787","ACCT","5200H           ","AUDIT RISK/CNTRL H ","MATTHEWS    ","Available","3.00","Thru","M W F  ","1010A","1100A","0","0","0","1","0","1","43","0046","0105 ","02","UNIV"
"201308","88790","ACCT","5310            ","SYSTEMS I          ","CHRIST      ","Full","3.00","Thru"," T R   ","1230P","0145P","45","45","0","0","0","45","84","0046","0102 ","02","UNIV"
"201308","08791","ACCT","5310            ","SYSTEMS I          ","CHRIST      ","Full","3.00","Thru"," T R   ","0200P","0315P","39","39","0","0","0","39","40","0046","0G10 ","02","UNIV"
"201308","18789","ACCT","5310            ","SYSTEMS I          ","CHRIST      ","Full","3.00","Thru"," T R   ","0930A","1045A","46","46","0","0","0","46","142","0081","0148 ","02","UNIV"
"201308","18792","ACCT","5310H           ","SYSTEMS I H        ","CHRIST      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","0","1","0","1","142","0081","0148 ","02","UNIV"
"201308","38793","ACCT","5310H           ","SYSTEMS I H        ","CHRIST      ","Full","3.00","Thru"," T R   ","1230P","0145P","0","0","2","2","0","2","84","0046","0102 ","02","UNIV"
"201308","58794","ACCT","5310H           ","SYSTEMS I H        ","CHRIST      ","Full","3.00","Thru"," T R   ","0200P","0315P","0","0","1","1","0","1","40","0046","0G10 ","02","UNIV"
"201308","08752","ACCT","5400            ","INTRO TO TAXATION  ","NESBITT     ","Full","3.00","Thru"," T R   ","0800A","0915A","40","40","0","0","0","40","40","0046","0G10 ","02","UNIV"
"201308","78795","ACCT","5400            ","INTRO TO TAXATION  ","SCHWAB      ","Full","3.00","Thru"," T R   ","1100A","1215P","56","56","0","0","0","56","120","0046","0304 ","02","UNIV"
"201308","98796","ACCT","5400            ","INTRO TO TAXATION  ","SCHWAB      ","Full","3.00","Thru"," T R   ","0930A","1045A","40","40","0","0","0","40","43","0046","0105 ","02","UNIV"
"201308","08797","ACCT","5400H           ","TAX I H            ","SCHWAB      ","Available","3.00","Thru"," T R   ","1100A","1215P","0","0","4","5","0","5","120","0046","0304 ","02","UNIV"
"201308","28798","ACCT","5400H           ","TAX I H            ","SCHWAB      ","Full","3.00","Thru"," T R   ","0930A","1045A","0","0","3","3","0","3","43","0046","0105 ","02","UNIV"
"201308","28753","ACCT","5710            ","PROF ACC I         ","FARMER      ","Available","1.50","Thru"," T     ","0330P","0445P","129","150","0","0","0","150","150","0040","0125 ","02","UNIV"
"201308","68755","ACCT","5720            ","PRO ACC II         ","CZARICK     ","Full","1.50","Thru"," T     ","1100A","1215P","27","27","0","0","0","27","59","0058","0309 ","02","UNIV"
"201308","48754","ACCT","5720            ","PRO ACC II         ","CZARICK     ","Full","1.50","Thru","   R   ","0800A","0915A","27","27","0","0","0","27","55","0058","0314 ","02","UNIV"
"201308","88756","ACCT","5720            ","PRO ACC II         ","CZARICK     ","Full","1.50","Thru"," T     ","1230P","0145P","26","26","0","0","0","26","59","0058","0309 ","02","UNIV"
"201308","08757","ACCT","5800            ","INTERNSHIP IN ACCT ","SCHWAB      ","Available","3.00","Thru","VR     ","     ","     ","0","0","0","20","0","20","null","VR  ","VR   ","02","UNIV"
"201308","88742","ACCT","5990            ","DIRECTED STUDY     ","AYERS       ","Available","0.00","Thru"," T R   ","0630P","1045P","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","48740","ACCT","5990            ","DIRECTED STUDY     ","CAMPBELL    ","Available","0.00","Thru","M W    ","0330P","1045P","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","68741","ACCT","5990            ","DIRECTED STUDY     ","AYERS       ","Full","0.00","Thru","M W F  ","0335P","0950P","0","0","1","1","0","1","84","0046","0102 ","02","UNIV"
"201308","18758","ACCT","6000            ","FIN ACC            ","DAWKINS     ","Available","3.00","Thru"," T R   ","0800A","1045A","1","46","2","0","0","46","94","0058","0313 ","02","UNIV"
"201308","38759","ACCT","7005            ","GRAD STUDENT SEM   ","AYERS       ","Available","3.00","Thru","VR     ","     ","     ","0","0","2","5","0","5","null","VR  ","VR   ","02","UNIV"
"201308","61512","ACCT","7100            ","MANAGERIAL I       ","BAMBER      ","Available","3.00","Thru"," T R   ","1100A","1215P","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","48799","ACCT","7100            ","MANAGERIAL I       ","BAMBER      ","Available","3.00","Thru"," T R   ","0800A","0915A","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","78800","ACCT","7100            ","MANAGERIAL I       ","BAMBER      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","98801","ACCT","7200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Available","3.00","Thru","M W F  ","0905A","0955A","0","0","0","1","0","1","43","0046","0105 ","02","UNIV"
"201308","08802","ACCT","7200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Available","3.00","Thru","M W F  ","1010A","1100A","0","0","0","1","0","1","43","0046","0105 ","02","UNIV"
"201308","28803","ACCT","7200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Available","3.00","Thru","M W F  ","1115A","1205P","0","0","0","1","0","1","43","0046","0105 ","02","UNIV"
"201308","48804","ACCT","7310            ","SYSTEMS I          ","CHRIST      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","0","1","0","1","142","0081","0148 ","02","UNIV"
"201308","68805","ACCT","7310            ","SYSTEMS I          ","CHRIST      ","Available","3.00","Thru"," T R   ","1230P","0145P","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","88806","ACCT","7310            ","SYSTEMS I          ","CHRIST      ","Available","3.00","Thru"," T R   ","0200P","0315P","0","0","0","1","0","1","40","0046","0G10 ","02","UNIV"
"201308","08807","ACCT","7400            ","TAXATION I         ","SCHWAB      ","Available","3.00","Thru"," T R   ","1100A","1215P","0","0","0","1","0","1","120","0046","0304 ","02","UNIV"
"201308","18808","ACCT","7400            ","TAXATION I         ","SCHWAB      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","0","1","0","1","43","0046","0105 ","02","UNIV"
"201308","18761","ACCT","7410            ","TAXATION II        ","MCGINTY     ","Full","3.00","Thru","M W    ","1100A","1215P","20","20","0","0","0","20","59","0058","0309 ","02","UNIV"
"201308","08760","ACCT","7410            ","TAXATION II        ","MCGINTY     ","Full","3.00","Thru","M W    ","0930A","1045A","20","20","0","0","0","20","59","0058","0309 ","02","UNIV"
"201308","38762","ACCT","7415            ","TAX POLICY         ","AYERS       ","Available","3.00","Thru","M W    ","1100A","1215P","13","20","0","0","0","20","40","0081","0247 ","02","UNIV"
"201308","58763","ACCT","7415            ","TAX POLICY         ","AYERS       ","Available","3.00","Thru","M W    ","1230P","0145P","10","20","0","0","0","20","40","0081","0247 ","02","UNIV"
"201308","78764","ACCT","7430            ","ESTATE AND GIFT    ","MCGINTY     ","Available","1.50","Thru","M W    ","0200P","0315P","22","50","0","0","0","50","84","0046","0102 ","02","UNIV"
"201308","98765","ACCT","7435            ","CROSS-JURISDICT TAX","MCGINTY     ","Available","1.50","Thru","M W    ","0200P","0315P","22","50","0","0","0","50","84","0046","0102 ","02","UNIV"
"201308","08766","ACCT","7440            ","CORP TAX I         ","SCHWAB      ","Available","3.00","Thru"," T R   ","0800A","0915A","22","50","0","0","0","50","69","0046","0107 ","02","UNIV"
"201308","68769","ACCT","7620            ","AUDIT II           ","BAMBER      ","Available","3.00","Thru"," T R   ","1230P","0145P","9","20","0","0","0","20","44","0081","0147 ","02","UNIV"
